distortion,level,seed,qp,feature,primary,n_images,source,oriented_feature_change,log_density_ratio,density_change_percent
awgn,15,20260811,27,glcm_homogeneity,True,24,kodim13.png,0.0990483565373681,-0.19525958512252276,-17.737890985878312
awgn,15,20260811,27,glcm_homogeneity,True,24,kodim14.png,0.1462427966135338,-0.30461830530312733,-26.25952158225312
awgn,15,20260811,27,glcm_homogeneity,True,24,kodim15.png,0.15451085223530292,0.20914016048151554,23.261775072092263
awgn,15,20260811,27,glcm_homogeneity,True,24,kodim16.png,0.18021507902174239,-0.004746374974020258,-0.4735128736312433
awgn,15,20260811,27,glcm_homogeneity,True,24,kodim17.png,0.1636060659327343,-0.16707103913194077,-15.386049981350247
awgn,15,20260811,27,glcm_homogeneity,True,24,kodim18.png,0.14266866215020924,-0.027649736480115362,-2.7270981371231073
awgn,15,20260811,27,glcm_homogeneity,True,24,kodim19.png,0.16243782980607857,0.04765245783746321,4.8806087641039
awgn,15,20260811,27,glcm_homogeneity,True,24,kodim20.png,0.09316870251051146,0.2559333741372007,29.166666666666675
awgn,15,20260811,27,glcm_homogeneity,True,24,kodim21.png,0.16301552141437436,-0.05128205078937415,-4.998931852168342
awgn,15,20260811,27,glcm_homogeneity,True,24,kodim22.png,0.1676726054770027,-0.05144579331742089,-5.0144862937374635
awgn,15,20260811,27,glcm_homogeneity,True,24,kodim23.png,0.20558522271606428,0.1901362598256195,20.941438102298005
awgn,15,20260811,27,glcm_homogeneity,True,24,kodim24.png,0.1462782767444436,-0.23755705242811334,-21.144809910294747
awgn,15,20260811,32,sobel_si,True,24,kodim01.png,-4.400341376272692,-0.042883600877415606,-4.197710339814642
awgn,15,20260811,32,sobel_si,True,24,kodim02.png,2.3157491547448927,0.2287340112947185,25.700764470331272
awgn,15,20260811,32,sobel_si,True,24,kodim03.png,-0.17631174084007029,0.2809486789050871,32.43856332703214
awgn,15,20260811,32,sobel_si,True,24,kodim04.png,1.3039661597067322,0.30490267020345135,35.64929693961951
awgn,15,20260811,32,sobel_si,True,24,kodim05.png,-6.00794811287814,-0.09450367075854457,-9.017560512577127
awgn,15,20260811,32,sobel_si,True,24,kodim06.png,-4.603214132447661,0.1313403467608792,14.035583168596455
awgn,15,20260811,32,sobel_si,True,24,kodim07.png,-4.704303385129222,0.00067942477984485,0.06796556411419186
awgn,15,20260811,32,sobel_si,True,24,kodim08.png,-9.170748921384444,-0.06489509093988718,-6.2834224598930515
awgn,15,20260811,32,sobel_si,True,24,kodim09.png,-3.8835190352615854,0.4269389552011312,53.255910410618014
awgn,15,20260811,32,sobel_si,True,24,kodim10.png,-2.8803449170003432,0.15529288440603525,16.799999999999994
awgn,15,20260811,32,sobel_si,True,24,kodim11.png,-3.928540734308015,0.07642843190590584,7.9424935187367485
awgn,15,20260811,32,sobel_si,True,24,kodim12.png,-1.1041033010910297,0.37438877265034715,45.4102355808286
awgn,15,20260811,32,sobel_si,True,24,kodim13.png,-3.6815835786207884,-0.1252140270654531,-11.769195542665233
awgn,15,20260811,32,sobel_si,True,24,kodim14.png,-2.003621796012524,-0.1273684129857169,-11.959074136195902
awgn,15,20260811,32,sobel_si,True,24,kodim15.png,-3.0373663875231642,0.5064586100079188,65.94041796353936
awgn,15,20260811,32,sobel_si,True,24,kodim16.png,0.2724365306878056,0.2779003858199366,32.03546646106401
awgn,15,20260811,32,sobel_si,True,24,kodim17.png,-1.5096258942434417,0.09195274748195942,9.63130173062452
awgn,15,20260811,32,sobel_si,True,24,kodim18.png,-3.5672077202971195,0.10545516333193028,11.121628017037377
awgn,15,20260811,32,sobel_si,True,24,kodim19.png,-6.128227092154063,0.3639713159197769,43.90329362298529
awgn,15,20260811,32,sobel_si,True,24,kodim20.png,-2.7734988266264793,0.28355637698589464,32.78437380314057
awgn,15,20260811,32,sobel_si,True,24,kodim21.png,-6.709133224767513,0.179332830211123,19.64188822571893
awgn,15,20260811,32,sobel_si,True,24,kodim22.png,-0.974381469419825,0.18805223150293962,20.68965517241379
awgn,15,20260811,32,sobel_si,True,24,kodim23.png,0.4892165243699651,0.5221806636784302,68.56995884773663
awgn,15,20260811,32,sobel_si,True,24,kodim24.png,-7.060282634705089,-0.05479248213694539,-5.331841909023116
awgn,15,20260811,32,luma_sd,True,24,kodim01.png,2.5971982737123014,-0.042883600877415606,-4.197710339814642
awgn,15,20260811,32,luma_sd,True,24,kodim02.png,4.693237682701394,0.2287340112947185,25.700764470331272
awgn,15,20260811,32,luma_sd,True,24,kodim03.png,2.550244332217474,0.2809486789050871,32.43856332703214
awgn,15,20260811,32,luma_sd,True,24,kodim04.png,2.7309079684642654,0.30490267020345135,35.64929693961951
awgn,15,20260811,32,luma_sd,True,24,kodim05.png,1.8167354996167617,-0.09450367075854457,-9.017560512577127
awgn,15,20260811,32,luma_sd,True,24,kodim06.png,0.819843177581248,0.1313403467608792,14.035583168596455
awgn,15,20260811,32,luma_sd,True,24,kodim07.png,2.7791517788125404,0.00067942477984485,0.06796556411419186
awgn,15,20260811,32,luma_sd,True,24,kodim08.png,1.031318922637837,-0.06489509093988718,-6.2834224598930515
awgn,15,20260811,32,luma_sd,True,24,kodim09.png,2.7627703348725134,0.4269389552011312,53.255910410618014
awgn,15,20260811,32,luma_sd,True,24,kodim10.png,2.493415698113779,0.15529288440603525,16.799999999999994
awgn,15,20260811,32,luma_sd,True,24,kodim11.png,2.2814448206718367,0.07642843190590584,7.9424935187367485
awgn,15,20260811,32,luma_sd,True,24,kodim12.png,1.8740597119213689,0.37438877265034715,45.4102355808286
awgn,15,20260811,32,luma_sd,True,24,kodim13.png,1.4781247969554343,-0.1252140270654531,-11.769195542665233
awgn,15,20260811,32,luma_sd,True,24,kodim14.png,2.1107109655868825,-0.1273684129857169,-11.959074136195902
awgn,15,20260811,32,luma_sd,True,24,kodim15.png,-0.07784813073661212,0.5064586100079188,65.94041796353936
awgn,15,20260811,32,luma_sd,True,24,kodim16.png,2.3773698329545496,0.2779003858199366,32.03546646106401
awgn,15,20260811,32,luma_sd,True,24,kodim17.png,1.7166921502973835,0.09195274748195942,9.63130173062452
awgn,15,20260811,32,luma_sd,True,24,kodim18.png,2.42192150925743,0.10545516333193028,11.121628017037377
awgn,15,20260811,32,luma_sd,True,24,kodim19.png,2.167645261052634,0.3639713159197769,43.90329362298529
awgn,15,20260811,32,luma_sd,True,24,kodim20.png,-1.470105119751679,0.28355637698589464,32.78437380314057
awgn,15,20260811,32,luma_sd,True,24,kodim21.png,2.2238251192361176,0.179332830211123,19.64188822571893
awgn,15,20260811,32,luma_sd,True,24,kodim22.png,2.420241222318026,0.18805223150293962,20.68965517241379
awgn,15,20260811,32,luma_sd,True,24,kodim23.png,2.0888894794073423,0.5221806636784302,68.56995884773663
awgn,15,20260811,32,luma_sd,True,24,kodim24.png,0.9595196335152707,-0.05479248213694539,-5.331841909023116
awgn,15,20260811,32,edge_fraction,True,24,kodim01.png,0.21502585368351002,-0.042883600877415606,-4.197710339814642
awgn,15,20260811,32,edge_fraction,True,24,kodim02.png,0.4279859724568678,0.2287340112947185,25.700764470331272
awgn,15,20260811,32,edge_fraction,True,24,kodim03.png,0.4388061229713818,0.2809486789050871,32.43856332703214
awgn,15,20260811,32,edge_fraction,True,24,kodim04.png,0.4061895254185225,0.30490267020345135,35.64929693961951
awgn,15,20260811,32,edge_fraction,True,24,kodim05.png,0.22790150002559773,-0.09450367075854457,-9.017560512577127
awgn,15,20260811,32,edge_fraction,True,24,kodim06.png,0.26502329391286544,0.1313403467608792,14.035583168596455
awgn,15,20260811,32,edge_fraction,True,24,kodim07.png,0.36977934777043975,0.00067942477984485,0.06796556411419186
awgn,15,20260811,32,edge_fraction,True,24,kodim08.png,0.20181743715763067,-0.06489509093988718,-6.2834224598930515
awgn,15,20260811,32,edge_fraction,True,24,kodim09.png,0.4144038294168842,0.4269389552011312,53.255910410618014
awgn,15,20260811,32,edge_fraction,True,24,kodim10.png,0.4066067680335842,0.15529288440603525,16.799999999999994
awgn,15,20260811,32,edge_fraction,True,24,kodim11.png,0.3424537961398659,0.07642843190590584,7.9424935187367485
awgn,15,20260811,32,edge_fraction,True,24,kodim12.png,0.4206394307070087,0.37438877265034715,45.4102355808286
awgn,15,20260811,32,edge_fraction,True,24,kodim13.png,0.14105360159729696,-0.1252140270654531,-11.769195542665233
awgn,15,20260811,32,edge_fraction,True,24,kodim14.png,0.2820176112220345,-0.1273684129857169,-11.959074136195902
awgn,15,20260811,32,edge_fraction,True,24,kodim15.png,0.3675933036399939,0.5064586100079188,65.94041796353936
awgn,15,20260811,32,edge_fraction,True,24,kodim16.png,0.37224440690114163,0.2779003858199366,32.03546646106401
awgn,15,20260811,32,edge_fraction,True,24,kodim17.png,0.38119080530384475,0.09195274748195942,9.63130173062452
awgn,15,20260811,32,edge_fraction,True,24,kodim18.png,0.27735882864895306,0.10545516333193028,11.121628017037377
awgn,15,20260811,32,edge_fraction,True,24,kodim19.png,0.3530614856908821,0.3639713159197769,43.90329362298529
awgn,15,20260811,32,edge_fraction,True,24,kodim20.png,0.24922950903599037,0.28355637698589464,32.78437380314057
awgn,15,20260811,32,edge_fraction,True,24,kodim21.png,0.33974043925664255,0.179332830211123,19.64188822571893
awgn,15,20260811,32,edge_fraction,True,24,kodim22.png,0.3491706343111657,0.18805223150293962,20.68965517241379
awgn,15,20260811,32,edge_fraction,True,24,kodim23.png,0.4627041417089029,0.5221806636784302,68.56995884773663
awgn,15,20260811,32,edge_fraction,True,24,kodim24.png,0.28433676342599706,-0.05479248213694539,-5.331841909023116
awgn,15,20260811,32,glcm_contrast,True,24,kodim01.png,0.46118375498180075,-0.042883600877415606,-4.197710339814642
awgn,15,20260811,32,glcm_contrast,True,24,kodim02.png,0.533230572395218,0.2287340112947185,25.700764470331272
awgn,15,20260811,32,glcm_contrast,True,24,kodim03.png,0.49881536552218,0.2809486789050871,32.43856332703214
awgn,15,20260811,32,glcm_contrast,True,24,kodim04.png,0.48811095073753885,0.30490267020345135,35.64929693961951
awgn,15,20260811,32,glcm_contrast,True,24,kodim05.png,0.4179765205675061,-0.09450367075854457,-9.017560512577127
awgn,15,20260811,32,glcm_contrast,True,24,kodim06.png,0.436563870447052,0.1313403467608792,14.035583168596455
awgn,15,20260811,32,glcm_contrast,True,24,kodim07.png,0.4987578715450176,0.00067942477984485,0.06796556411419186
awgn,15,20260811,32,glcm_contrast,True,24,kodim08.png,0.3951284803205777,-0.06489509093988718,-6.2834224598930515
awgn,15,20260811,32,glcm_contrast,True,24,kodim09.png,0.5020167330251205,0.4269389552011312,53.255910410618014
awgn,15,20260811,32,glcm_contrast,True,24,kodim10.png,0.4979358283911328,0.15529288440603525,16.799999999999994
awgn,15,20260811,32,glcm_contrast,True,24,kodim11.png,0.465021064865681,0.07642843190590584,7.9424935187367485
awgn,15,20260811,32,glcm_contrast,True,24,kodim12.png,0.4773677250578272,0.37438877265034715,45.4102355808286
awgn,15,20260811,32,glcm_contrast,True,24,kodim13.png,0.4158073985410389,-0.1252140270654531,-11.769195542665233
awgn,15,20260811,32,glcm_contrast,True,24,kodim14.png,0.4459160960232979,-0.1273684129857169,-11.959074136195902
awgn,15,20260811,32,glcm_contrast,True,24,kodim15.png,0.4008693500133897,0.5064586100079188,65.94041796353936
awgn,15,20260811,32,glcm_contrast,True,24,kodim16.png,0.503938324769829,0.2779003858199366,32.03546646106401
awgn,15,20260811,32,glcm_contrast,True,24,kodim17.png,0.43040704990002654,0.09195274748195942,9.63130173062452
awgn,15,20260811,32,glcm_contrast,True,24,kodim18.png,0.4435266282431871,0.10545516333193028,11.121628017037377
awgn,15,20260811,32,glcm_contrast,True,24,kodim19.png,0.4735325671128534,0.3639713159197769,43.90329362298529
awgn,15,20260811,32,glcm_contrast,True,24,kodim20.png,0.2569800198178374,0.28355637698589464,32.78437380314057
awgn,15,20260811,32,glcm_contrast,True,24,kodim21.png,0.47958586951500926,0.179332830211123,19.64188822571893
awgn,15,20260811,32,glcm_contrast,True,24,kodim22.png,0.4792033193937525,0.18805223150293962,20.68965517241379
awgn,15,20260811,32,glcm_contrast,True,24,kodim23.png,0.5196215591767619,0.5221806636784302,68.56995884773663
awgn,15,20260811,32,glcm_contrast,True,24,kodim24.png,0.4495116491504322,-0.05479248213694539,-5.331841909023116
awgn,15,20260811,32,glcm_entropy,True,24,kodim01.png,0.3804008960358827,-0.042883600877415606,-4.197710339814642
awgn,15,20260811,32,glcm_entropy,True,24,kodim02.png,0.994366471024863,0.2287340112947185,25.700764470331272
awgn,15,20260811,32,glcm_entropy,True,24,kodim03.png,0.6766590786893838,0.2809486789050871,32.43856332703214
awgn,15,20260811,32,glcm_entropy,True,24,kodim04.png,0.6305585187378977,0.30490267020345135,35.64929693961951
awgn,15,20260811,32,glcm_entropy,True,24,kodim05.png,0.328097842851625,-0.09450367075854457,-9.017560512577127
awgn,15,20260811,32,glcm_entropy,True,24,kodim06.png,0.4716199094098368,0.1313403467608792,14.035583168596455
awgn,15,20260811,32,glcm_entropy,True,24,kodim07.png,0.6395737278298483,0.00067942477984485,0.06796556411419186
awgn,15,20260811,32,glcm_entropy,True,24,kodim08.png,0.27182865811635937,-0.06489509093988718,-6.2834224598930515
awgn,15,20260811,32,glcm_entropy,True,24,kodim09.png,0.6891025178609373,0.4269389552011312,53.255910410618014
awgn,15,20260811,32,glcm_entropy,True,24,kodim10.png,0.6903420388817034,0.15529288440603525,16.799999999999994
awgn,15,20260811,32,glcm_entropy,True,24,kodim11.png,0.6198687543083317,0.07642843190590584,7.9424935187367485
awgn,15,20260811,32,glcm_entropy,True,24,kodim12.png,0.6668080060122401,0.37438877265034715,45.4102355808286
awgn,15,20260811,32,glcm_entropy,True,24,kodim13.png,0.28749999151133654,-0.1252140270654531,-11.769195542665233
awgn,15,20260811,32,glcm_entropy,True,24,kodim14.png,0.43545407883019704,-0.1273684129857169,-11.959074136195902
awgn,15,20260811,32,glcm_entropy,True,24,kodim15.png,0.5382786433803695,0.5064586100079188,65.94041796353936
awgn,15,20260811,32,glcm_entropy,True,24,kodim16.png,0.6895456943796776,0.2779003858199366,32.03546646106401
awgn,15,20260811,32,glcm_entropy,True,24,kodim17.png,0.5465528578202692,0.09195274748195942,9.63130173062452
awgn,15,20260811,32,glcm_entropy,True,24,kodim18.png,0.44271152086044374,0.10545516333193028,11.121628017037377
awgn,15,20260811,32,glcm_entropy,True,24,kodim19.png,0.5559274067134425,0.3639713159197769,43.90329362298529
awgn,15,20260811,32,glcm_entropy,True,24,kodim20.png,0.38067214301710073,0.28355637698589464,32.78437380314057
awgn,15,20260811,32,glcm_entropy,True,24,kodim21.png,0.5341198104643365,0.179332830211123,19.64188822571893
awgn,15,20260811,32,glcm_entropy,True,24,kodim22.png,0.5735116166366536,0.18805223150293962,20.68965517241379
awgn,15,20260811,32,glcm_entropy,True,24,kodim23.png,0.755356214600833,0.5221806636784302,68.56995884773663
awgn,15,20260811,32,glcm_entropy,True,24,kodim24.png,0.49149172948611985,-0.05479248213694539,-5.331841909023116
awgn,15,20260811,32,glcm_homogeneity,True,24,kodim01.png,0.1261878341672854,-0.042883600877415606,-4.197710339814642
awgn,15,20260811,32,glcm_homogeneity,True,24,kodim02.png,0.20388041133418433,0.2287340112947185,25.700764470331272
awgn,15,20260811,32,glcm_homogeneity,True,24,kodim03.png,0.19284905931759844,0.2809486789050871,32.43856332703214
awgn,15,20260811,32,glcm_homogeneity,True,24,kodim04.png,0.1806146884947134,0.30490267020345135,35.64929693961951
awgn,15,20260811,32,glcm_homogeneity,True,24,kodim05.png,0.1263152692658197,-0.09450367075854457,-9.017560512577127
awgn,15,20260811,32,glcm_homogeneity,True,24,kodim06.png,0.13589053048215316,0.1313403467608792,14.035583168596455
awgn,15,20260811,32,glcm_homogeneity,True,24,kodim07.png,0.18350391704391966,0.00067942477984485,0.06796556411419186
awgn,15,20260811,32,glcm_homogeneity,True,24,kodim08.png,0.10585597142225112,-0.06489509093988718,-6.2834224598930515
awgn,15,20260811,32,glcm_homogeneity,True,24,kodim09.png,0.1877229754748092,0.4269389552011312,53.255910410618014
awgn,15,20260811,32,glcm_homogeneity,True,24,kodim10.png,0.18856139578787134,0.15529288440603525,16.799999999999994
awgn,15,20260811,32,glcm_homogeneity,True,24,kodim11.png,0.1647471576872448,0.07642843190590584,7.9424935187367485
awgn,15,20260811,32,glcm_homogeneity,True,24,kodim12.png,0.18014766464204524,0.37438877265034715,45.4102355808286
awgn,15,20260811,32,glcm_homogeneity,True,24,kodim13.png,0.0990483565373681,-0.1252140270654531,-11.769195542665233
awgn,15,20260811,32,glcm_homogeneity,True,24,kodim14.png,0.1462427966135338,-0.1273684129857169,-11.959074136195902
awgn,15,20260811,32,glcm_homogeneity,True,24,kodim15.png,0.15451085223530292,0.5064586100079188,65.94041796353936
awgn,15,20260811,32,glcm_homogeneity,True,24,kodim16.png,0.18021507902174239,0.2779003858199366,32.03546646106401
awgn,15,20260811,32,glcm_homogeneity,True,24,kodim17.png,0.1636060659327343,0.09195274748195942,9.63130173062452
awgn,15,20260811,32,glcm_homogeneity,True,24,kodim18.png,0.14266866215020924,0.10545516333193028,11.121628017037377
awgn,15,20260811,32,glcm_homogeneity,True,24,kodim19.png,0.16243782980607857,0.3639713159197769,43.90329362298529
awgn,15,20260811,32,glcm_homogeneity,True,24,kodim20.png,0.09316870251051146,0.28355637698589464,32.78437380314057
awgn,15,20260811,32,glcm_homogeneity,True,24,kodim21.png,0.16301552141437436,0.179332830211123,19.64188822571893
awgn,15,20260811,32,glcm_homogeneity,True,24,kodim22.png,0.1676726054770027,0.18805223150293962,20.68965517241379
awgn,15,20260811,32,glcm_homogeneity,True,24,kodim23.png,0.20558522271606428,0.5221806636784302,68.56995884773663
awgn,15,20260811,32,glcm_homogeneity,True,24,kodim24.png,0.1462782767444436,-0.05479248213694539,-5.331841909023116
awgn,15,20260811,37,sobel_si,True,24,kodim01.png,-4.400341376272692,0.14144085147886437,15.193236714975855
awgn,15,20260811,37,sobel_si,True,24,kodim02.png,2.3157491547448927,0.5434331810275547,72.19083490269931
awgn,15,20260811,37,sobel_si,True,24,kodim03.png,-0.17631174084007029,0.3934962057177485,48.21536600120992
awgn,15,20260811,37,sobel_si,True,24,kodim04.png,1.3039661597067322,0.4246164011767902,52.90037831021437
awgn,15,20260811,37,sobel_si,True,24,kodim05.png,-6.00794811287814,0.06125576989570443,6.317080650107343
awgn,15,20260811,37,sobel_si,True,24,kodim06.png,-4.603214132447661,0.21768817809709107,24.31993503857084
awgn,15,20260811,37,sobel_si,True,24,kodim07.png,-4.704303385129222,0.1552547495399583,16.795545932570377
awgn,15,20260811,37,sobel_si,True,24,kodim08.png,-9.170748921384444,0.07719179665168467,8.0249244712991
awgn,15,20260811,37,sobel_si,True,24,kodim09.png,-3.8835190352615854,0.46004968357978765,58.41526894158473
